equation_id,latex,lookup_key,source_kind,pattern_name,source_snippet,source_path,lane,article_slug
drv-03-the-cost-of-denial-EQ-005,\hat{C},c,page_scan,inline_dollars,$\hat{C}$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-006,(-\chi),chi,page_scan,inline_dollars,$(-\chi)$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-007,2 + 2 = 5,225,page_scan,inline_dollars,$2 + 2 = 5$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-008,\rho,rho,page_scan,inline_dollars,$\rho$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-009,"-i[H,\,\rho]",ihrho,page_scan,inline_dollars,"$-i[H,\,\rho]$",drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-010,L_k,lk,page_scan,inline_dollars,$L_k$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-011,\gamma_k,gammak,page_scan,inline_dollars,$\gamma_k$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-012,S \to \infty,sto,page_scan,inline_dollars,$S \to \infty$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-013,G \to \infty,gto,page_scan,inline_dollars,$G \to \infty$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-014,\exp(S),s,page_scan,inline_dollars,$\exp(S)$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-015,"W \geq k_B T \,\Delta S",wgekbtdeltas,page_scan,inline_dollars,"$W \geq k_B T \,\Delta S$",drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-016,W \to \infty,wto,page_scan,inline_dollars,$W \to \infty$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-017,\text{Tr}(\rho) = 1,trrho1,page_scan,inline_dollars,$\text{Tr}(\rho) = 1$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-018,\text{time}^{-1/2},time12,page_scan,inline_dollars,$\text{time}^{-1/2}$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-019,\text{time}^{-1},time1,page_scan,inline_dollars,$\text{time}^{-1}$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-020,"[H,\rho] = H\rho - \rho H",hrhohrhorhoh,page_scan,inline_dollars,"$[H,\rho] = H\rho - \rho H$",drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-021,"{L_k^\dagger L_k, \rho} = L_k^\dagger L_k \rho + \rho L_k^\dagger L_k",lklkrholklkrhorholklk,page_scan,inline_dollars,"${L_k^\dagger L_k, \rho} = L_k^\dagger L_k \rho + \rho L_k^\dagger L_k$",drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-022,k_B,kb,page_scan,inline_dollars,$k_B$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-023,1.380649 \times 10^{-23} \text{ J/K},13806491023jk,page_scan,inline_dollars,$1.380649 \times 10^{-23} \text{ J/K}$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-03-the-cost-of-denial-EQ-024,\Delta S,deltas,page_scan,inline_dollars,$\Delta S$,drv-03-the-cost-of-denial.html,(root),drv-03-the-cost-of-denial
drv-04-the-key-EQ-001,"K(\emptyset) = 0, \quad K(\text{God}) = \infty",k0kgod,page_scan,display_dollars,"$$K(\emptyset) = 0, \quad K(\text{God}) = \infty$$",drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-002,P(\text{all 8}) = p^8 = 0.5^8 = 0.0039 = 0.39\%,pall8p805800039039,page_scan,display_dollars,$$P(\text{all 8}) = p^8 = 0.5^8 = 0.0039 = 0.39\%$$,drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-003,P(\text{all 8}) = 0.2^8 = 2.56 \times 10^{-6} = 0.000256\%,pall80282561060000256,page_scan,display_dollars,$$P(\text{all 8}) = 0.2^8 = 2.56 \times 10^{-6} = 0.000256\%$$,drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-004,P(\text{all 20}) = 0.5^{20} = 9.54 \times 10^{-7} \approx 1 \text{ in a million},pall2005209541071inamillion,page_scan,display_dollars,$$P(\text{all 20}) = 0.5^{20} = 9.54 \times 10^{-7} \approx 1 \text{ in a million}$$,drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-005,P(\text{all 20}) = 0.2^{20} = 1.05 \times 10^{-14} \approx 1 \text{ in 100 trillion},pall20022010510141in100trillion,page_scan,display_dollars,$$P(\text{all 20}) = 0.2^{20} = 1.05 \times 10^{-14} \approx 1 \text{ in 100 trillion}$$,drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-006,"\chi = \iiint (G \cdot M \cdot E \cdot S \cdot T \cdot K \cdot R \cdot Q \cdot F \cdot C)\, dx\, dy\, dt",chiintgmestkrqfcdxdydt,page_scan,display_dollars,"$$\chi = \iiint (G \cdot M \cdot E \cdot S \cdot T \cdot K \cdot R \cdot Q \cdot F \cdot C)\, dx\, dy\, dt$$",drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-007,I(T_m; t) = 0,itmt0,page_scan,inline_brackets,\(I(T_m; t) = 0\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-008,\square(\text{God exists}) \wedge \neg\diamondsuit(\text{God does not exist}),godexistsgoddoesnotexist,page_scan,inline_brackets,\(\square(\text{God exists}) \wedge \neg\diamondsuit(\text{God does not exist})\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-009,I(T_m; \text{position}) = 0,itmposition0,page_scan,inline_brackets,\(I(T_m; \text{position}) = 0\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-010,\frac{d}{dt} K(T_m) = 0,ddtktm0,page_scan,inline_brackets,\(\frac{d}{dt} K(T_m) = 0\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-011,\chi,chi,page_scan,inline_brackets,\(\chi\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-012,2+2=4,224,page_scan,inline_brackets,\(2+2=4\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-013,K(\emptyset) = 0,k0,page_scan,inline_brackets,\(K(\emptyset) = 0\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-014,K(T_m) \ll |T_m|,ktmtm,page_scan,inline_brackets,\(K(T_m) \ll |T_m|\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-015,p = 0.5,p05,page_scan,inline_brackets,\(p = 0.5\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-016,p = 0.2,p02,page_scan,inline_brackets,\(p = 0.2\),drv-04-the-key.html,(root),drv-04-the-key
drv-04-the-key-EQ-017,f : \text{Human} \to \text{Logos},fhumantologos,page_scan,inline_brackets,\(f : \text{Human} \to \text{Logos}\),drv-04-the-key.html,(root),drv-04-the-key
drv-06-the-cycle-EQ-001,\frac{dK_{inst}}{dt} = \alpha \cdot E(K) - \beta \cdot T_{ext}(t),dkinstdtektextt,page_scan,display_dollars,$$\frac{dK_{inst}}{dt} = \alpha \cdot E(K) - \beta \cdot T_{ext}(t)$$,drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-002,\beta \to 0 \implies \text{Anything outside the system appears as noise or threat},to0anythingoutsidethesystemappearsasnoiseorthreat,page_scan,display_dollars,$$\beta \to 0 \implies \text{Anything outside the system appears as noise or threat}$$,drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-003,\text{What would it take to permanently interrupt the cycle?},whatwouldittaketopermanentlyinterruptthecycle,page_scan,display_dollars,$$\text{What would it take to permanently interrupt the cycle?}$$,drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-004,"\text{If } T_{ext} \text{ cannot pass through channels without corruption,}",iftextcannotpassthroughchannelswithoutcorruption,page_scan,display_dollars,"$$\text{If } T_{ext} \text{ cannot pass through channels without corruption,}$$",drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-005,\text{then the non-cyclic solution requires } T_{ext} \equiv \text{presence},thenthenoncyclicsolutionrequirestextpresence,page_scan,display_dollars,$$\text{then the non-cyclic solution requires } T_{ext} \equiv \text{presence}$$,drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-006,\frac{dK_{inst}}{dt} = \alpha \cdot E(K),dkinstdtek,page_scan,display_dollars,$$\frac{dK_{inst}}{dt} = \alpha \cdot E(K)$$,drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-007,\beta \cdot T_{ext}(t) &gt; \alpha \cdot E(K),texttgtek,page_scan,display_dollars,$$\beta \cdot T_{ext}(t) &gt; \alpha \cdot E(K)$$,drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-008,K_{inst},kinst,page_scan,inline_brackets,\(K_{inst}\),drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-009,T_{ext},text,page_scan,inline_brackets,\(T_{ext}\),drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-010,E(K),ek,page_scan,inline_brackets,\(E(K)\),drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-011,\beta = 0,0,page_scan,inline_brackets,\(\beta = 0\),drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-012,\frac{dK_{inst}}{dt} &lt; 0,dkinstdtlt0,page_scan,inline_brackets,\(\frac{dK_{inst}}{dt} &lt; 0\),drv-06-the-cycle.html,(root),drv-06-the-cycle
drv-06-the-cycle-EQ-013,\beta = 1,1,page_scan,inline_brackets,\(\beta = 1\),drv-06-the-cycle.html,(root),drv-06-the-cycle
