equation_id,latex,lookup_key,source_kind,pattern_name,source_snippet,source_path,lane,article_slug
consciousness-chi-field-action-wrapped-EQ-101,\nabla^\mu G_{\mu\nu} = 0,mugmunu0,page_scan,inline_brackets,\(\nabla^\mu G_{\mu\nu} = 0\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-102,v_g \leq c,vglec,page_scan,inline_brackets,\(v_g \leq c\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-103,\Lambda_{\text{UV}} \sim M_{\text{Pl}},lambdauvmpl,page_scan,inline_brackets,\(\Lambda_{\text{UV}} \sim M_{\text{Pl}}\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-104,T_{\mu\nu},tmunu,page_scan,inline_brackets,\(T_{\mu\nu}\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-105,f\sigma_8(z=0.5) &gt; 0.44,fsigma8z05gt044,page_scan,inline_brackets,\(f\sigma_8(z=0.5) &gt; 0.44\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-106,\kappa \sim 10^{-69},1069,page_scan,inline_brackets,\(\kappa \sim 10^{-69}\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-107,c_{\text{GW}} \neq c,cgwnec,page_scan,inline_brackets,\(c_{\text{GW}} \neq c\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-108,10^{-15},1015,page_scan,inline_brackets,\(10^{-15}\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-109,G_{\text{eff}} = G_N/(1 + \xi\kappa_0\chi^2),geffgn10chi2,page_scan,inline_brackets,\(G_{\text{eff}} = G_N/(1 + \xi\kappa_0\chi^2)\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-110,f(\chi),fchi,page_scan,inline_brackets,\(f(\chi)\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-111,\chi,chi,page_scan,inline_brackets,\(\chi\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-112,V_0 e^{-\lambda\chi},v0e,page_scan,inline_brackets,\(V_0 e^{-\lambda\chi}\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-113,f(R),fr,page_scan,inline_brackets,\(f(R)\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-114,1 + \xi\kappa_0\chi^2,10chi2,page_scan,inline_brackets,\(1 + \xi\kappa_0\chi^2\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-115,\tfrac{1}{2}m^2\chi^2 + \tfrac{\lambda}{4}\chi^4,12m2chi24chi4,page_scan,inline_brackets,\(\tfrac{1}{2}m^2\chi^2 + \tfrac{\lambda}{4}\chi^4\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-116,ds^2 = -dt^2 + a(t)^2 d\mathbf{x}^2,ds2dt2at2dx2,page_scan,inline_brackets,\(ds^2 = -dt^2 + a(t)^2 d\mathbf{x}^2\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-117,w_\chi = p_\chi/\rho_\chi,wchipchirhochi,page_scan,inline_brackets,\(w_\chi = p_\chi/\rho_\chi\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-118,\dot\chi^2 \ll V(\chi),2vchi,page_scan,inline_brackets,\(\dot\chi^2 \ll V(\chi)\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-119,w_\chi \approx -1 + \varepsilon,wchi1,page_scan,inline_brackets,\(w_\chi \approx -1 + \varepsilon\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-120,w_\chi &gt; -1,wchigt1,page_scan,inline_brackets,\(w_\chi &gt; -1\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-121,w_0 \approx -0.7,w007,page_scan,inline_brackets,\(w_0 \approx -0.7\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-122,T_{\mu\nu}^{(\text{total})} = T_{\mu\nu}^{(\chi)} + T_{\mu\nu}^{(\xi)},tmunutotaltmunuchitmunu,page_scan,inline_brackets,\(T_{\mu\nu}^{(\text{total})} = T_{\mu\nu}^{(\chi)} + T_{\mu\nu}^{(\xi)}\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-123,\mathcal{L}_{\text{int}} \supset -\kappa\chi^2 R\sqrt{-g},lint2rg,page_scan,inline_brackets,\(\mathcal{L}_{\text{int}} \supset -\kappa\chi^2 R\sqrt{-g}\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-124,(\xi\kappa_0\chi^2)R/(2\kappa_0) = (\xi/2)\chi^2 R,0chi2r202chi2r,page_scan,inline_brackets,\((\xi\kappa_0\chi^2)R/(2\kappa_0) = (\xi/2)\chi^2 R\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-125,\xi/2,2,page_scan,inline_brackets,\(\xi/2\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-126,\kappa G \cdot C \cdot R(FQ)/(S+\varepsilon),gcrfqs,page_scan,inline_brackets,\(\kappa G \cdot C \cdot R(FQ)/(S+\varepsilon)\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-127,d\chi/dt = -\alpha S(t) + \beta(\Sigma_i \mathcal{F}_i),dchidtstifi,page_scan,inline_brackets,\(d\chi/dt = -\alpha S(t) + \beta(\Sigma_i \mathcal{F}_i)\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-128,S(t) \to,stto,page_scan,inline_brackets,\(S(t) \to\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-wrapped-EQ-129,\mathcal{F}_i \to,fito,page_scan,inline_brackets,\(\mathcal{F}_i \to\),consciousness-chi-field-action-wrapped.html,(root),consciousness-chi-field-action-wrapped
consciousness-chi-field-action-EQ-001,"S_\chi = \int d^4x \sqrt{-g} \left[ \frac{1}{2\kappa_0}(1 + \xi \kappa_0 \chi^2) R - \frac{1}{2} g^{\mu\nu} \partial_\mu \chi \, \partial_\nu \chi - \frac{1}{2} m_\chi^2 \chi^2 - \frac{\lambda}{4} \chi^4 + \mathcal{L}_{\text{matter}} \right]",schiintd4xg12010chi2r12gmunumuchinuchi12mchi2chi24chi4lmatter,page_scan,display_dollars,"$$S_\chi = \int d^4x \sqrt{-g} \left[ \frac{1}{2\kappa_0}(1 + \xi \kappa_0 \chi^2) R - \frac{1}{2} g^{\mu\nu} \partial_\mu \chi \, \partial_\nu \chi - \frac{1}{2} m_\chi^2 \chi^2 -",consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-002,\Box \chi - m_\chi^2 \chi - \lambda \chi^3 + \xi \kappa_0 \chi R = 0,chimchi2chichi30chir0,page_scan,display_dollars,$$\Box \chi - m_\chi^2 \chi - \lambda \chi^3 + \xi \kappa_0 \chi R = 0$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-003,V_{\text{eff}}(\chi) = \frac{1}{2}\left(m_\chi^2 - \xi \kappa_0 R\right)\chi^2 + \frac{\lambda}{4}\chi^4,veffchi12mchi20rchi24chi4,page_scan,display_dollars,$$V_{\text{eff}}(\chi) = \frac{1}{2}\left(m_\chi^2 - \xi \kappa_0 R\right)\chi^2 + \frac{\lambda}{4}\chi^4$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-004,G_{\mu\nu} = \kappa_0 \left(T_{\mu\nu}^{(\text{matter})} + T_{\mu\nu}^{(\chi)}\right) - \xi\kappa_0\left(\chi^2 G_{\mu\nu} + g_{\mu\nu}\Box(\chi^2) - \nabla_\mu\nabla_\nu(\chi^2)\right),gmunu0tmunumattertmunuchi0chi2gmunugmunuchi2munuchi2,page_scan,display_dollars,$$G_{\mu\nu} = \kappa_0 \left(T_{\mu\nu}^{(\text{matter})} + T_{\mu\nu}^{(\chi)}\right) - \xi\kappa_0\left(\chi^2 G_{\mu\nu} + g_{\mu\nu}\Box(\chi^2) - \nabla_\mu\nabla_\nu(\chi^2),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-005,"T_{\mu\nu}^{(\chi)} = \partial_\mu\chi\,\partial_\nu\chi - g_{\mu\nu}\left(\frac{1}{2}\partial_\alpha\chi\,\partial^\alpha\chi + V(\chi)\right)",tmunuchimuchinuchigmunu12vchi,page_scan,display_dollars,"$$T_{\mu\nu}^{(\chi)} = \partial_\mu\chi\,\partial_\nu\chi - g_{\mu\nu}\left(\frac{1}{2}\partial_\alpha\chi\,\partial^\alpha\chi + V(\chi)\right)$$",consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-006,"G_{\mu\nu}(1 + \xi\kappa_0\chi_0^2) = \kappa_0 \, T_{\mu\nu}^{(\text{matter})} + \kappa_0 \, g_{\mu\nu} V(\chi_0)",gmunu10chi020tmunumatter0gmunuvchi0,page_scan,display_dollars,"$$G_{\mu\nu}(1 + \xi\kappa_0\chi_0^2) = \kappa_0 \, T_{\mu\nu}^{(\text{matter})} + \kappa_0 \, g_{\mu\nu} V(\chi_0)$$",consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-007,\Box\delta\chi + m_{\text{eff}}^2 \delta\chi = 0,meff20,page_scan,display_dollars,$$\Box\delta\chi + m_{\text{eff}}^2 \delta\chi = 0$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-008,m_{\text{eff}}^2 = m_\chi^2 + 3\lambda\chi_0^2 - \xi\kappa_0 R,meff2mchi23020r,page_scan,display_dollars,$$m_{\text{eff}}^2 = m_\chi^2 + 3\lambda\chi_0^2 - \xi\kappa_0 R$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-009,\omega^2 = k^2 c^2 + m_{\text{eff}}^2 c^4/\hbar^2,2k2c2meff2c4hbar2,page_scan,display_dollars,$$\omega^2 = k^2 c^2 + m_{\text{eff}}^2 c^4/\hbar^2$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-010,"V(r) = -\frac{G_N m_1 m_2}{r}\left(1 + \alpha \, e^{-r/\lambda_\chi}\right)",vrgnm1m2r1erchi,page_scan,display_dollars,"$$V(r) = -\frac{G_N m_1 m_2}{r}\left(1 + \alpha \, e^{-r/\lambda_\chi}\right)$$",consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-011,\gamma_{\text{PPN}} - 1 \approx -2\xi^2\kappa_0\chi_0^2,gammappn1220chi02,page_scan,display_dollars,$$\gamma_{\text{PPN}} - 1 \approx -2\xi^2\kappa_0\chi_0^2$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-012,\nabla^\mu\left(T_{\mu\nu}^{(\text{matter})} + T_{\mu\nu}^{(\chi)} + T_{\mu\nu}^{(\text{non-min})}\right) = 0,mutmunumattertmunuchitmununonmin0,page_scan,display_dollars,$$\nabla^\mu\left(T_{\mu\nu}^{(\text{matter})} + T_{\mu\nu}^{(\chi)} + T_{\mu\nu}^{(\text{non-min})}\right) = 0$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-013,\rho_\chi = \frac{1}{2}\dot{\chi}^2 + V(\chi) + 3\xi H\chi\dot{\chi} + \frac{3}{2}\xi H^2\chi^2,rhochi12chi2vchi3hchichi32h2chi2,page_scan,display_dollars,$$\rho_\chi = \frac{1}{2}\dot{\chi}^2 + V(\chi) + 3\xi H\chi\dot{\chi} + \frac{3}{2}\xi H^2\chi^2$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-014,p_\chi = \frac{1}{2}\dot{\chi}^2 - V(\chi) - \xi(\ddot{\chi}\chi + \dot{\chi}^2) - 2\xi H\chi\dot{\chi} - \xi(2\dot{H} + 3H^2)\chi^2,pchi12chi2vchichichichi22hchichi2h3h2chi2,page_scan,display_dollars,$$p_\chi = \frac{1}{2}\dot{\chi}^2 - V(\chi) - \xi(\ddot{\chi}\chi + \dot{\chi}^2) - 2\xi H\chi\dot{\chi} - \xi(2\dot{H} + 3H^2)\chi^2$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-015,T_{\mu\nu}^{(\xi)} = \xi\left[g_{\mu\nu}\Box(\chi^2) - \nabla_\mu\nabla_\nu(\chi^2) + \chi^2\left(R_{\mu\nu} - \frac{1}{2}g_{\mu\nu}R\right)\right],tmunugmunuchi2munuchi2chi2rmunu12gmunur,page_scan,display_dollars,$$T_{\mu\nu}^{(\xi)} = \xi\left[g_{\mu\nu}\Box(\chi^2) - \nabla_\mu\nabla_\nu(\chi^2) + \chi^2\left(R_{\mu\nu} - \frac{1}{2}g_{\mu\nu}R\right)\right]$$,consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-016,m_\chi \sim H_0 \sim 10^{-33},mchih01033,page_scan,inline_brackets,\(m_\chi \sim H_0 \sim 10^{-33}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-017,\lambda_\chi = \hbar/(m_\chi c) \sim c/H_0 \sim 10^{26},chihbarmchicch01026,page_scan,inline_brackets,\(\lambda_\chi = \hbar/(m_\chi c) \sim c/H_0 \sim 10^{26}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-018,V(\chi) = \tfrac{1}{2}m^2\chi^2 + \tfrac{\lambda}{4}\chi^4,vchi12m2chi24chi4,page_scan,inline_brackets,\(V(\chi) = \tfrac{1}{2}m^2\chi^2 + \tfrac{\lambda}{4}\chi^4\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-019,\langle\chi\rangle = \chi_0 \neq 0,chi0ne0,page_scan,inline_brackets,\(\langle\chi\rangle = \chi_0 \neq 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-020,m^2 &lt; 0,m2lt0,page_scan,inline_brackets,\(m^2 &lt; 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-021,\xi\chi^2 R,2r,page_scan,inline_brackets,\(\xi\chi^2 R\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-022,\kappa_0 = 8\pi G_N / c^4,08pignc4,page_scan,inline_brackets,\(\kappa_0 = 8\pi G_N / c^4\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-023,(1 + \xi\kappa_0\chi^2)R/2\kappa_0,10chi2r20,page_scan,inline_brackets,\((1 + \xi\kappa_0\chi^2)R/2\kappa_0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-024,-\tfrac{1}{2}g^{\mu\nu}\partial_\mu\chi\partial_\nu\chi,12gmunumuchinuchi,page_scan,inline_brackets,\(-\tfrac{1}{2}g^{\mu\nu}\partial_\mu\chi\partial_\nu\chi\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-025,-\tfrac{1}{2}m_\chi^2\chi^2,12mchi2chi2,page_scan,inline_brackets,\(-\tfrac{1}{2}m_\chi^2\chi^2\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-026,-(\lambda/4)\chi^4,4chi4,page_scan,inline_brackets,\(-(\lambda/4)\chi^4\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-027,\mathcal{L}_{\text{matter}},lmatter,page_scan,inline_brackets,\(\mathcal{L}_{\text{matter}}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-028,m_\chi,mchi,page_scan,inline_brackets,\(m_\chi\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-029,\sim H_0 \sim 10^{-33},h01033,page_scan,inline_brackets,\(\sim H_0 \sim 10^{-33}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-030,"</td>
<td>\xi</td>
</tr>
<tr>
<td>Self-coupling</td>
<td>\(\lambda",tdtdtdtrtrtdselfcouplingtdtd,page_scan,inline_brackets,\(</td> <td>\xi</td> </tr> <tr> <td>Self-coupling</td> <td>\(\lambda\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-031,&gt; 0,gt0,page_scan,inline_brackets,\(&gt; 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-032,\kappa_0,0,page_scan,inline_brackets,\(\kappa_0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-033,8\pi G_N/c^4,8pignc4,page_scan,inline_brackets,\(8\pi G_N/c^4\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-034,\xi = 1/6,16,page_scan,inline_brackets,\(\xi = 1/6\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-035,x^\mu \to x'^\mu(x),xmutoxmux,page_scan,inline_brackets,\(x^\mu \to x'^\mu(x)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-036,\chi \to -\chi,chitochi,page_scan,inline_brackets,\(\chi \to -\chi\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-037,\delta S / \delta\chi = 0,s0,page_scan,inline_brackets,\(\delta S / \delta\chi = 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-038,\Box\chi + V'_{\text{eff}}(\chi) = 0,veffchi0,page_scan,inline_brackets,\(\Box\chi + V'_{\text{eff}}(\chi) = 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-039,R = 0,r0,page_scan,inline_brackets,\(R = 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-040,\Box\chi + m^2\chi + \lambda\chi^3 = 0,m2chi30,page_scan,inline_brackets,\(\Box\chi + m^2\chi + \lambda\chi^3 = 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-041,\chi = \chi_0 + \delta\chi,chichi0,page_scan,inline_brackets,\(\chi = \chi_0 + \delta\chi\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-042,R = 12H^2,r12h2,page_scan,inline_brackets,\(R = 12H^2\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-043,R \gg m^2/(\xi\kappa_0),rm20,page_scan,inline_brackets,\(R \gg m^2/(\xi\kappa_0)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-044,g^{\mu\nu},gmunu,page_scan,inline_brackets,\(g^{\mu\nu}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-045,\delta S / \delta g^{\mu\nu} = 0,sgmunu0,page_scan,inline_brackets,\(\delta S / \delta g^{\mu\nu} = 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-046,\partial_\mu\chi \to 0,muchito0,page_scan,inline_brackets,\(\partial_\mu\chi \to 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-047,T_{\mu\nu}^{(\chi)} \to -g_{\mu\nu}V(\chi_0),tmunuchitogmunuvchi0,page_scan,inline_brackets,\(T_{\mu\nu}^{(\chi)} \to -g_{\mu\nu}V(\chi_0)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-048,\Box(\chi_0^2) = 0,chi020,page_scan,inline_brackets,\(\Box(\chi_0^2) = 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-049,\nabla_\mu\nabla_\nu(\chi_0^2) = 0,munuchi020,page_scan,inline_brackets,\(\nabla_\mu\nabla_\nu(\chi_0^2) = 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-050,G_{\text{eff}} = G_N / (1 + \xi\kappa_0\chi_0^2),geffgn10chi02,page_scan,inline_brackets,\(G_{\text{eff}} = G_N / (1 + \xi\kappa_0\chi_0^2)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-051,\Lambda_{\text{eff}} = \kappa_0 V(\chi_0),lambdaeff0vchi0,page_scan,inline_brackets,\(\Lambda_{\text{eff}} = \kappa_0 V(\chi_0)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-052,\delta\chi \propto \exp(i(kx - \omega t)),proptoikxt,page_scan,inline_brackets,\(\delta\chi \propto \exp(i(kx - \omega t))\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-053,v_g = \partial\omega/\partial k = kc^2/\omega \leq c,vgkkc2lec,page_scan,inline_brackets,\(v_g = \partial\omega/\partial k = kc^2/\omega \leq c\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-054,v_p = \omega/k \geq c,vpkgec,page_scan,inline_brackets,\(v_p = \omega/k \geq c\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-055,m_{\text{eff}} \to 0,meffto0,page_scan,inline_brackets,\(m_{\text{eff}} \to 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-056,v_g = c,vgc,page_scan,inline_brackets,\(v_g = c\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-057,+\tfrac{1}{2}\dot\chi^2,122,page_scan,inline_brackets,\(+\tfrac{1}{2}\dot\chi^2\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-058,1 + \xi\kappa_0\chi^2 &lt; 0,10chi2lt0,page_scan,inline_brackets,\(1 + \xi\kappa_0\chi^2 &lt; 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-059,\chi^2 &gt; 1/(\xi\kappa_0),chi2gt10,page_scan,inline_brackets,\(\chi^2 &gt; 1/(\xi\kappa_0)\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-060,\xi \sim 1,1,page_scan,inline_brackets,\(\xi \sim 1\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-061,\kappa_0 \sim 10^{-69},01069,page_scan,inline_brackets,\(\kappa_0 \sim 10^{-69}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-062,\chi &lt; 10^{34.5},chilt10345,page_scan,inline_brackets,\(\chi &lt; 10^{34.5}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-063,m^2 &gt; 0,m2gt0,page_scan,inline_brackets,\(m^2 &gt; 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-064,m_{\text{eff}}^2 = m^2 + 3\lambda\chi_0^2 &gt; 0,meff2m2302gt0,page_scan,inline_brackets,\(m_{\text{eff}}^2 = m^2 + 3\lambda\chi_0^2 &gt; 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-065,\chi_0 = \sqrt{-m^2/\lambda},chi0m2,page_scan,inline_brackets,\(\chi_0 = \sqrt{-m^2/\lambda}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-066,m_{\text{eff}}^2 = -2m^2 &gt; 0,meff22m2gt0,page_scan,inline_brackets,\(m_{\text{eff}}^2 = -2m^2 &gt; 0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-067,"x^A = (ct, x, y, z, \mathfrak{s})",xactxyzs,page_scan,inline_brackets,"\(x^A = (ct, x, y, z, \mathfrak{s})\)",consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-068,\mathfrak{s},s,page_scan,inline_brackets,\(\mathfrak{s}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-069,v \leq c,vlec,page_scan,inline_brackets,\(v \leq c\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-070,\alpha = 2\xi^2\kappa_0,220,page_scan,inline_brackets,\(\alpha = 2\xi^2\kappa_0\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-071,r \sim 1,r1,page_scan,inline_brackets,\(r \sim 1\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-072,e^{-r/\lambda_\chi} \approx 1,erchi1,page_scan,inline_brackets,\(e^{-r/\lambda_\chi} \approx 1\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-073,\alpha = 2\xi^2\kappa_0 \lesssim 10^{-59},2201059,page_scan,inline_brackets,\(\alpha = 2\xi^2\kappa_0 \lesssim 10^{-59}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-074,\xi \lesssim 10^5,105,page_scan,inline_brackets,\(\xi \lesssim 10^5\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-075,\alpha \lesssim 10^{-2},102,page_scan,inline_brackets,\(\alpha \lesssim 10^{-2}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
consciousness-chi-field-action-EQ-076,|\gamma_{\text{PPN}} - 1| &lt; 2.3 \times 10^{-5},gammappn1lt23105,page_scan,inline_brackets,\(|\gamma_{\text{PPN}} - 1| &lt; 2.3 \times 10^{-5}\),consciousness-chi-field-action.html,(root),consciousness-chi-field-action
